"NAME_2","GID_2"
"sao sebastiao do paraiso","BRA.13.762_1"
"sao sebastiao do rio preto","BRA.13.763_1"
"sao sebastiao do rio verde","BRA.13.764_1"
"sao sebastio da vargem alegre","BRA.13.765_1"
"sao thome das letras","BRA.13.766_1"
"sao tiago","BRA.13.767_1"
"sao tomas de aquino","BRA.13.768_1"
"sao vicente de minas","BRA.13.769_1"
"sapucai-mirim","BRA.13.770_1"
"sardoa","BRA.13.771_1"
"sarzedo","BRA.13.772_1"
"sem-peixe","BRA.13.773_1"
"senador amaral","BRA.13.774_1"
"senador cortes","BRA.13.775_1"
"senador firmino","BRA.13.776_1"
"senador jose bento","BRA.13.777_1"
"senador modestino goncalves","BRA.13.778_1"
"senhora de oliveira","BRA.13.779_1"
"senhora do porto","BRA.13.780_1"
"senhora dos remedios","BRA.13.781_1"
"sericita","BRA.13.782_1"
"seritinga","BRA.13.783_1"
"serra azul de minas","BRA.13.784_1"
"serra da saudad","BRA.13.785_1"
"serra do salitre","BRA.13.786_1"
"serra dos aimores","BRA.13.787_1"
"serrania","BRA.13.788_1"
"serranopolis de minas","BRA.13.789_1"
"serranos","BRA.13.790_1"
"serro","BRA.13.791_1"
"sete lagoas","BRA.13.792_1"
"setubinha","BRA.13.793_1"
"silveirania","BRA.13.794_1"
"silvianopolis","BRA.13.795_1"
"simao pereira","BRA.13.796_1"
"simonesia","BRA.13.797_1"
"sobralia","BRA.13.798_1"
"soledade de minas","BRA.13.799_1"
"tabuleiro","BRA.13.800_1"
"taiobeiras","BRA.13.801_1"
"taparuba","BRA.13.802_1"
"tapira","BRA.13.804_1"
"tapirai","BRA.13.803_1"
"taquaracu de minas","BRA.13.805_1"
"tarumirim","BRA.13.806_1"
"teixeiras","BRA.13.807_1"
"teofilo otoni","BRA.13.808_1"
"timoteo","BRA.13.809_1"
"tiradentes","BRA.13.810_1"
"tiros","BRA.13.811_1"
"tocantins","BRA.13.812_1"
"tocos do moji","BRA.13.813_1"
"toledo","BRA.13.814_1"
"tombos","BRA.13.815_1"
"tres coracoes","BRA.13.816_1"
"tres marias","BRA.13.817_1"
"tres pontas","BRA.13.818_1"
"tumiritinga","BRA.13.819_1"
"tupaciguara","BRA.13.820_1"
"turmalina","BRA.13.821_1"
"turvolandia","BRA.13.822_1"
"uba","BRA.13.823_1"
"ubai","BRA.13.824_1"
"ubaporanga","BRA.13.825_1"
"uberaba","BRA.13.826_1"
"uberlandia","BRA.13.827_1"
"umburatiba","BRA.13.828_1"
"unai","BRA.13.829_1"
"uniao de minas","BRA.13.830_1"
"uruana de minas","BRA.13.831_1"
"urucania","BRA.13.832_1"
"urucuia","BRA.13.833_1"
"vargem alegre","BRA.13.834_1"
"vargem bonita","BRA.13.835_1"
"vargem grande do rio pardo","BRA.13.836_1"
"varginha","BRA.13.837_1"
"varjao de minas","BRA.13.838_1"
"varzea da palma","BRA.13.839_1"
"varzelandia","BRA.13.840_1"
"verdelandia","BRA.13.841_1"
"veredinha","BRA.13.842_1"
"verissimo","BRA.13.843_1"
"vermelho novo","BRA.13.844_1"
"vespasiano","BRA.13.845_1"
"vicosa","BRA.13.846_1"
"vieiras","BRA.13.847_1"
"virgem da lapa","BRA.13.848_1"
"virginia","BRA.13.849_1"
"virginopolis","BRA.13.850_1"
"virgolandia","BRA.13.851_1"
"visconde do rio branco","BRA.13.852_1"
"volta grande","BRA.13.853_1"
"wenceslau braz","BRA.13.854_1"
"sin informacion","Sin Informacion"
