Ano,Mes,Semana,Regiao,Sub_Regiao,Pais,UnidMaior,UnidMenor,Especie,Categoria,TotalCasos,TotalNaoConfirmados
1972,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Cats,Cats,6,NA
1972,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Dogs,Dogs,73,NA
1972,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Humans,Humans,3,NA
1972,0,0,Latin America,Latin Caribbean,Haiti,NA,NA,Dogs,Dogs,99,NA
1972,0,0,Latin America,Mexico,Mexico,NA,NA,Bovines,Bovines,210,NA
1972,0,0,Latin America,Mexico,Mexico,NA,NA,Cats,Cats,142,NA
1972,0,0,Latin America,Mexico,Mexico,NA,NA,Dogs,Dogs,3078,NA
1972,0,0,Latin America,Mexico,Mexico,NA,NA,Humans,Humans,67,NA
1972,0,0,Latin America,Mexico,Mexico,NA,NA,Other Domestic,Other Domestic,30,NA
1972,0,0,Latin America,Mexico,Mexico,NA,NA,Wildlife,Other Wild Lives,27,NA
1972,0,0,Latin America,South Cone,Argentina,NA,NA,Bovines,Bovines,671,NA
1972,0,0,Latin America,South Cone,Argentina,NA,NA,Cats,Cats,63,NA
1972,0,0,Latin America,South Cone,Argentina,NA,NA,Dogs,Dogs,773,NA
1972,0,0,Latin America,South Cone,Argentina,NA,NA,Humans,Humans,2,NA
1972,0,0,Latin America,South Cone,Argentina,NA,NA,Other Domestic,Other Domestic,45,NA
1972,0,0,Latin America,South Cone,Argentina,NA,NA,Wildlife,Other Wild Lives,16,NA
1972,0,0,Latin America,South Cone,Chile,NA,NA,Bovines,Bovines,8,NA
1972,0,0,Latin America,South Cone,Chile,NA,NA,Dogs,Dogs,5,NA
1972,0,0,Latin America,South Cone,Chile,NA,NA,Humans,Humans,1,NA
1972,0,0,Latin America,South Cone,Chile,NA,NA,Wildlife,Other Wild Lives,1,NA
1972,0,0,Latin America,South Cone,Paraguay,NA,NA,Bovines,Bovines,28,NA
1972,0,0,Latin America,South Cone,Paraguay,NA,NA,Cats,Cats,13,NA
1972,0,0,Latin America,South Cone,Paraguay,NA,NA,Dogs,Dogs,227,NA
1972,0,0,Latin America,South Cone,Paraguay,NA,NA,Humans,Humans,4,NA
1972,0,0,Latin America,South Cone,Paraguay,NA,NA,Wildlife,Other Wild Lives,8,NA
1972,0,0,North America,Canada,Canada,NA,NA,Bovines,Bovines,575,NA
1972,0,0,North America,Canada,Canada,NA,NA,Cats,Cats,110,NA
1972,0,0,North America,Canada,Canada,NA,NA,Dogs,Dogs,135,NA
1972,0,0,North America,Canada,Canada,NA,NA,Other Domestic,Other Domestic,171,NA
1972,0,0,North America,Canada,Canada,NA,NA,Wildlife,Other Wild Lives,1573,NA
1972,0,0,North America,United States,United States,NA,NA,Bovines,Bovines,467,NA
1972,0,0,North America,United States,United States,NA,NA,Cats,Cats,181,NA
1972,0,0,North America,United States,United States,NA,NA,Dogs,Dogs,240,NA
1972,0,0,North America,United States,United States,NA,NA,Humans,Humans,2,NA
1972,0,0,North America,United States,United States,NA,NA,Other Domestic,Other Domestic,69,NA
1972,0,0,North America,United States,United States,NA,NA,Wildlife,Other Wild Lives,3355,NA
1973,0,0,Caribbean,Caribbean,French Guiana,NA,NA,Bovines,Bovines,9,NA
1973,0,0,Caribbean,Caribbean,Grenada,NA,NA,Bovines,Bovines,13,NA
1973,0,0,Caribbean,Caribbean,Grenada,NA,NA,Cats,Cats,3,NA
1973,0,0,Caribbean,Caribbean,Grenada,NA,NA,Dogs,Dogs,2,NA
1973,0,0,Caribbean,Caribbean,Grenada,NA,NA,Other Domestic,Other Domestic,13,NA
1973,0,0,Caribbean,Caribbean,Grenada,NA,NA,Wildlife,Other Wild Lives,65,NA
1973,0,0,Caribbean,Caribbean,Suriname,NA,NA,Bovines,Bovines,2,NA
1973,0,0,Caribbean,Caribbean,Trinidad and Tobago,NA,NA,Bovines,Bovines,3,NA
1973,0,0,Latin America,Andean Area,Bolivia,NA,NA,Bovines,Bovines,110,NA
1973,0,0,Latin America,Andean Area,Bolivia,NA,NA,Cats,Cats,3,NA
1973,0,0,Latin America,Andean Area,Bolivia,NA,NA,Dogs,Dogs,509,NA
1973,0,0,Latin America,Andean Area,Bolivia,NA,NA,Humans,Humans,6,NA
1973,0,0,Latin America,Andean Area,Bolivia,NA,NA,Other Domestic,Other Domestic,3,NA
1973,0,0,Latin America,Andean Area,Colombia,NA,NA,Bovines,Bovines,18,NA
1973,0,0,Latin America,Andean Area,Colombia,NA,NA,Cats,Cats,185,NA
1973,0,0,Latin America,Andean Area,Colombia,NA,NA,Dogs,Dogs,2501,NA
1973,0,0,Latin America,Andean Area,Colombia,NA,NA,Humans,Humans,5,NA
1973,0,0,Latin America,Andean Area,Colombia,NA,NA,Other Domestic,Other Domestic,15,NA
1973,0,0,Latin America,Andean Area,Colombia,NA,NA,Wildlife,Other Wild Lives,104,NA
1973,0,0,Latin America,Andean Area,Ecuador,NA,NA,Cats,Cats,23,NA
1973,0,0,Latin America,Andean Area,Ecuador,NA,NA,Dogs,Dogs,178,NA
1973,0,0,Latin America,Andean Area,Ecuador,NA,NA,Humans,Humans,14,NA
1973,0,0,Latin America,Andean Area,Ecuador,NA,NA,Other Domestic,Other Domestic,3,NA
1973,0,0,Latin America,Andean Area,Ecuador,NA,NA,Wildlife,Other Wild Lives,8,NA
1973,0,0,Latin America,Andean Area,Peru,NA,NA,Bovines,Bovines,15,NA
1973,0,0,Latin America,Andean Area,Peru,NA,NA,Cats,Cats,26,NA
1973,0,0,Latin America,Andean Area,Peru,NA,NA,Dogs,Dogs,442,NA
1973,0,0,Latin America,Andean Area,Peru,NA,NA,Humans,Humans,11,NA
1973,0,0,Latin America,Andean Area,Peru,NA,NA,Other Domestic,Other Domestic,5,NA
1973,0,0,Latin America,Andean Area,Peru,NA,NA,Wildlife,Other Wild Lives,1,NA
1973,0,0,Latin America,Andean Area,Venezuela,NA,NA,Bovines,Bovines,656,NA
1973,0,0,Latin America,Andean Area,Venezuela,NA,NA,Cats,Cats,22,NA
1973,0,0,Latin America,Andean Area,Venezuela,NA,NA,Dogs,Dogs,281,NA
1973,0,0,Latin America,Andean Area,Venezuela,NA,NA,Humans,Humans,6,NA
1973,0,0,Latin America,Andean Area,Venezuela,NA,NA,Other Domestic,Other Domestic,3,NA
1973,0,0,Latin America,Andean Area,Venezuela,NA,NA,Wildlife,Other Wild Lives,3,NA
1973,0,0,Latin America,Brazil,Brazil,NA,NA,Bovines,Bovines,1706,NA
1973,0,0,Latin America,Brazil,Brazil,NA,NA,Cats,Cats,10,NA
1973,0,0,Latin America,Brazil,Brazil,NA,NA,Dogs,Dogs,289,NA
1973,0,0,Latin America,Brazil,Brazil,NA,NA,Humans,Humans,42,NA
1973,0,0,Latin America,Brazil,Brazil,NA,NA,Other Domestic,Other Domestic,351,NA
1973,0,0,Latin America,Brazil,Brazil,NA,NA,Wildlife,Other Wild Lives,13,NA
1973,0,0,Latin America,Central America,Costa Rica,NA,NA,Dogs,Dogs,4,NA
1973,0,0,Latin America,Central America,El Salvador,NA,NA,Bovines,Bovines,162,NA
1973,0,0,Latin America,Central America,El Salvador,NA,NA,Cats,Cats,19,NA
1973,0,0,Latin America,Central America,El Salvador,NA,NA,Dogs,Dogs,62,NA
1973,0,0,Latin America,Central America,El Salvador,NA,NA,Humans,Humans,4,NA
1973,0,0,Latin America,Central America,El Salvador,NA,NA,Other Domestic,Other Domestic,1,NA
1973,0,0,Latin America,Central America,El Salvador,NA,NA,Wildlife,Other Wild Lives,6,NA
1973,0,0,Latin America,Central America,Guatemala,NA,NA,Bovines,Bovines,10,NA
1973,0,0,Latin America,Central America,Guatemala,NA,NA,Cats,Cats,6,NA
1973,0,0,Latin America,Central America,Guatemala,NA,NA,Dogs,Dogs,283,NA
1973,0,0,Latin America,Central America,Guatemala,NA,NA,Humans,Humans,3,NA
1973,0,0,Latin America,Central America,Guatemala,NA,NA,Wildlife,Other Wild Lives,5,NA
1973,0,0,Latin America,Central America,Honduras,NA,NA,Bovines,Bovines,32,NA
1973,0,0,Latin America,Central America,Honduras,NA,NA,Cats,Cats,18,NA
1973,0,0,Latin America,Central America,Honduras,NA,NA,Dogs,Dogs,229,NA
1973,0,0,Latin America,Central America,Honduras,NA,NA,Humans,Humans,5,NA
1973,0,0,Latin America,Central America,Nicaragua,NA,NA,Bovines,Bovines,1,NA
1973,0,0,Latin America,Central America,Nicaragua,NA,NA,Cats,Cats,8,NA
1973,0,0,Latin America,Central America,Nicaragua,NA,NA,Dogs,Dogs,189,NA
1973,0,0,Latin America,Central America,Nicaragua,NA,NA,Humans,Humans,2,NA
1973,0,0,Latin America,Central America,Nicaragua,NA,NA,Wildlife,Other Wild Lives,6,NA
1973,0,0,Latin America,Central America,Panama,NA,NA,Bovines,Bovines,6,NA
1973,0,0,Latin America,Central America,Panama,NA,NA,Cats,Cats,1,NA
1973,0,0,Latin America,Central America,Panama,NA,NA,Dogs,Dogs,4,NA
1973,0,0,Latin America,Central America,Panama,NA,NA,Humans,Humans,1,NA
1973,0,0,Latin America,Central America,Panama,NA,NA,Wildlife,Other Wild Lives,2,NA
1973,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Bovines,Bovines,13,NA
1973,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Cats,Cats,52,NA
1973,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Dogs,Dogs,207,NA
1973,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Humans,Humans,2,NA
1973,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Other Domestic,Other Domestic,17,NA
1973,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Wildlife,Other Wild Lives,51,NA
1973,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Bovines,Bovines,1,NA
1973,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Cats,Cats,15,NA
1973,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Dogs,Dogs,118,NA
1973,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Humans,Humans,4,NA
1973,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Other Domestic,Other Domestic,3,NA
1973,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Wildlife,Other Wild Lives,3,NA
1973,0,0,Latin America,Latin Caribbean,Haiti,NA,NA,Dogs,Dogs,86,NA
1973,0,0,Latin America,Latin Caribbean,Haiti,NA,NA,Wildlife,Other Wild Lives,4,NA
1973,0,0,Latin America,Mexico,Mexico,NA,NA,Bovines,Bovines,335,NA
1973,0,0,Latin America,Mexico,Mexico,NA,NA,Cats,Cats,139,NA
1973,0,0,Latin America,Mexico,Mexico,NA,NA,Dogs,Dogs,2604,NA
1973,0,0,Latin America,Mexico,Mexico,NA,NA,Humans,Humans,44,NA
1973,0,0,Latin America,Mexico,Mexico,NA,NA,Other Domestic,Other Domestic,39,NA
1973,0,0,Latin America,Mexico,Mexico,NA,NA,Wildlife,Other Wild Lives,47,NA
1973,0,0,Latin America,South Cone,Argentina,NA,NA,Bovines,Bovines,136,NA
1973,0,0,Latin America,South Cone,Argentina,NA,NA,Cats,Cats,103,NA
1973,0,0,Latin America,South Cone,Argentina,NA,NA,Dogs,Dogs,1364,NA
1973,0,0,Latin America,South Cone,Argentina,NA,NA,Humans,Humans,12,NA
1973,0,0,Latin America,South Cone,Argentina,NA,NA,Other Domestic,Other Domestic,25,NA
1973,0,0,Latin America,South Cone,Argentina,NA,NA,Wildlife,Other Wild Lives,14,NA
1973,0,0,Latin America,South Cone,Chile,NA,NA,Bovines,Bovines,8,NA
1973,0,0,Latin America,South Cone,Chile,NA,NA,Cats,Cats,1,NA
1973,0,0,Latin America,South Cone,Chile,NA,NA,Dogs,Dogs,9,NA
1973,0,0,Latin America,South Cone,Chile,NA,NA,Wildlife,Other Wild Lives,1,NA
1973,0,0,Latin America,South Cone,Paraguay,NA,NA,Bovines,Bovines,99,NA
1973,0,0,Latin America,South Cone,Paraguay,NA,NA,Cats,Cats,5,NA
1973,0,0,Latin America,South Cone,Paraguay,NA,NA,Dogs,Dogs,286,NA
1973,0,0,Latin America,South Cone,Paraguay,NA,NA,Humans,Humans,1,NA
1973,0,0,Latin America,South Cone,Paraguay,NA,NA,Other Domestic,Other Domestic,1,NA
1973,0,0,Latin America,South Cone,Paraguay,NA,NA,Wildlife,Other Wild Lives,2,NA
1973,0,0,North America,Canada,Canada,NA,NA,Bovines,Bovines,580,NA
1973,0,0,North America,Canada,Canada,NA,NA,Cats,Cats,96,NA
1973,0,0,North America,Canada,Canada,NA,NA,Dogs,Dogs,94,NA
1973,0,0,North America,Canada,Canada,NA,NA,Other Domestic,Other Domestic,177,NA
1973,0,0,North America,Canada,Canada,NA,NA,Wildlife,Other Wild Lives,1200,NA
1973,0,0,North America,United States,United States,NA,NA,Bovines,Bovines,381,NA
1973,0,0,North America,United States,United States,NA,NA,Cats,Cats,139,NA
1973,0,0,North America,United States,United States,NA,NA,Dogs,Dogs,180,NA
1973,0,0,North America,United States,United States,NA,NA,Humans,Humans,1,NA
1973,0,0,North America,United States,United States,NA,NA,Other Domestic,Other Domestic,67,NA
1973,0,0,North America,United States,United States,NA,NA,Wildlife,Other Wild Lives,2930,NA
1974,0,0,Caribbean,Caribbean,Grenada,NA,NA,Bovines,Bovines,3,NA
1974,0,0,Caribbean,Caribbean,Grenada,NA,NA,Cats,Cats,1,NA
1974,0,0,Caribbean,Caribbean,Grenada,NA,NA,Other Domestic,Other Domestic,3,NA
1974,0,0,Caribbean,Caribbean,Grenada,NA,NA,Wildlife,Other Wild Lives,35,NA
1974,0,0,Caribbean,Caribbean,Trinidad and Tobago,NA,NA,Bovines,Bovines,15,NA
1974,0,0,Caribbean,Caribbean,Trinidad and Tobago,NA,NA,Other Domestic,Other Domestic,5,NA
1974,0,0,Latin America,Andean Area,Bolivia,NA,NA,Bovines,Bovines,174,NA
1974,0,0,Latin America,Andean Area,Bolivia,NA,NA,Cats,Cats,6,NA
1974,0,0,Latin America,Andean Area,Bolivia,NA,NA,Dogs,Dogs,173,NA
1974,0,0,Latin America,Andean Area,Bolivia,NA,NA,Humans,Humans,4,NA
1974,0,0,Latin America,Andean Area,Bolivia,NA,NA,Wildlife,Other Wild Lives,5,NA
1974,0,0,Latin America,Andean Area,Colombia,NA,NA,Bovines,Bovines,54,NA
1974,0,0,Latin America,Andean Area,Colombia,NA,NA,Cats,Cats,190,NA
1974,0,0,Latin America,Andean Area,Colombia,NA,NA,Dogs,Dogs,2665,NA
1974,0,0,Latin America,Andean Area,Colombia,NA,NA,Humans,Humans,3,NA
1974,0,0,Latin America,Andean Area,Colombia,NA,NA,Other Domestic,Other Domestic,12,NA
1974,0,0,Latin America,Andean Area,Colombia,NA,NA,Wildlife,Other Wild Lives,50,NA
1974,0,0,Latin America,Andean Area,Ecuador,NA,NA,Bovines,Bovines,7,NA
1974,0,0,Latin America,Andean Area,Ecuador,NA,NA,Cats,Cats,38,NA
1974,0,0,Latin America,Andean Area,Ecuador,NA,NA,Dogs,Dogs,434,NA
1974,0,0,Latin America,Andean Area,Ecuador,NA,NA,Humans,Humans,23,NA
1974,0,0,Latin America,Andean Area,Ecuador,NA,NA,Other Domestic,Other Domestic,1,NA
1974,0,0,Latin America,Andean Area,Ecuador,NA,NA,Wildlife,Other Wild Lives,1,NA
1974,0,0,Latin America,Andean Area,Peru,NA,NA,Bovines,Bovines,15,NA
1974,0,0,Latin America,Andean Area,Peru,NA,NA,Cats,Cats,31,NA
1974,0,0,Latin America,Andean Area,Peru,NA,NA,Dogs,Dogs,760,NA
1974,0,0,Latin America,Andean Area,Peru,NA,NA,Humans,Humans,16,NA
1974,0,0,Latin America,Andean Area,Peru,NA,NA,Other Domestic,Other Domestic,13,NA
1974,0,0,Latin America,Andean Area,Peru,NA,NA,Wildlife,Other Wild Lives,6,NA
1974,0,0,Latin America,Andean Area,Venezuela,NA,NA,Bovines,Bovines,548,NA
1974,0,0,Latin America,Andean Area,Venezuela,NA,NA,Cats,Cats,25,NA
1974,0,0,Latin America,Andean Area,Venezuela,NA,NA,Dogs,Dogs,452,NA
1974,0,0,Latin America,Andean Area,Venezuela,NA,NA,Humans,Humans,3,NA
1974,0,0,Latin America,Andean Area,Venezuela,NA,NA,Other Domestic,Other Domestic,10,NA
1974,0,0,Latin America,Brazil,Brazil,NA,NA,Bovines,Bovines,1938,NA
1974,0,0,Latin America,Brazil,Brazil,NA,NA,Cats,Cats,15,NA
1974,0,0,Latin America,Brazil,Brazil,NA,NA,Dogs,Dogs,594,NA
1974,0,0,Latin America,Brazil,Brazil,NA,NA,Humans,Humans,63,NA
1974,0,0,Latin America,Brazil,Brazil,NA,NA,Other Domestic,Other Domestic,126,NA
1974,0,0,Latin America,Brazil,Brazil,NA,NA,Wildlife,Other Wild Lives,10,NA
1974,0,0,Latin America,Central America,Costa Rica,NA,NA,Cats,Cats,1,NA
1974,0,0,Latin America,Central America,Costa Rica,NA,NA,Dogs,Dogs,25,NA
1974,0,0,Latin America,Central America,Costa Rica,NA,NA,Other Domestic,Other Domestic,2,NA
1974,0,0,Latin America,Central America,El Salvador,NA,NA,Bovines,Bovines,81,NA
1974,0,0,Latin America,Central America,El Salvador,NA,NA,Cats,Cats,8,NA
1974,0,0,Latin America,Central America,El Salvador,NA,NA,Dogs,Dogs,48,NA
1974,0,0,Latin America,Central America,El Salvador,NA,NA,Humans,Humans,15,NA
1974,0,0,Latin America,Central America,El Salvador,NA,NA,Other Domestic,Other Domestic,4,NA
1974,0,0,Latin America,Central America,El Salvador,NA,NA,Wildlife,Other Wild Lives,2,NA
1974,0,0,Latin America,Central America,Guatemala,NA,NA,Bovines,Bovines,6,NA
1974,0,0,Latin America,Central America,Guatemala,NA,NA,Cats,Cats,8,NA
1974,0,0,Latin America,Central America,Guatemala,NA,NA,Dogs,Dogs,214,NA
1974,0,0,Latin America,Central America,Guatemala,NA,NA,Humans,Humans,8,NA
1974,0,0,Latin America,Central America,Guatemala,NA,NA,Wildlife,Other Wild Lives,2,NA
1974,0,0,Latin America,Central America,Honduras,NA,NA,Bovines,Bovines,4,NA
1974,0,0,Latin America,Central America,Honduras,NA,NA,Cats,Cats,6,NA
1974,0,0,Latin America,Central America,Honduras,NA,NA,Dogs,Dogs,165,NA
1974,0,0,Latin America,Central America,Honduras,NA,NA,Humans,Humans,10,NA
1974,0,0,Latin America,Central America,Honduras,NA,NA,Other Domestic,Other Domestic,2,NA
1974,0,0,Latin America,Central America,Nicaragua,NA,NA,Bovines,Bovines,6,NA
1974,0,0,Latin America,Central America,Nicaragua,NA,NA,Cats,Cats,6,NA
1974,0,0,Latin America,Central America,Nicaragua,NA,NA,Dogs,Dogs,123,NA
1974,0,0,Latin America,Central America,Nicaragua,NA,NA,Humans,Humans,3,NA
1974,0,0,Latin America,Central America,Nicaragua,NA,NA,Wildlife,Other Wild Lives,3,NA
1974,0,0,Latin America,Central America,Panama,NA,NA,Bovines,Bovines,11,NA
1974,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Bovines,Bovines,16,NA
1974,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Cats,Cats,35,NA
1974,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Dogs,Dogs,105,NA
1974,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Humans,Humans,2,NA
1974,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Other Domestic,Other Domestic,8,NA
1974,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Wildlife,Other Wild Lives,25,NA
1974,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Bovines,Bovines,1,NA
1974,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Cats,Cats,14,NA
1974,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Dogs,Dogs,80,NA
1974,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Humans,Humans,1,NA
1974,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Wildlife,Other Wild Lives,2,NA
1974,0,0,Latin America,Latin Caribbean,Haiti,NA,NA,Dogs,Dogs,31,NA
1974,0,0,Latin America,Mexico,Mexico,NA,NA,Bovines,Bovines,264,NA
1974,0,0,Latin America,Mexico,Mexico,NA,NA,Cats,Cats,151,NA
1974,0,0,Latin America,Mexico,Mexico,NA,NA,Dogs,Dogs,3221,NA
1974,0,0,Latin America,Mexico,Mexico,NA,NA,Humans,Humans,69,NA
1974,0,0,Latin America,Mexico,Mexico,NA,NA,Other Domestic,Other Domestic,40,NA
1974,0,0,Latin America,Mexico,Mexico,NA,NA,Wildlife,Other Wild Lives,22,NA
1974,0,0,Latin America,South Cone,Argentina,NA,NA,Bovines,Bovines,112,NA
1974,0,0,Latin America,South Cone,Argentina,NA,NA,Cats,Cats,114,NA
1974,0,0,Latin America,South Cone,Argentina,NA,NA,Dogs,Dogs,1277,NA
1974,0,0,Latin America,South Cone,Argentina,NA,NA,Humans,Humans,7,NA
1974,0,0,Latin America,South Cone,Argentina,NA,NA,Other Domestic,Other Domestic,21,NA
1974,0,0,Latin America,South Cone,Argentina,NA,NA,Wildlife,Other Wild Lives,7,NA
1974,0,0,Latin America,South Cone,Chile,NA,NA,Bovines,Bovines,1,NA
1974,0,0,Latin America,South Cone,Chile,NA,NA,Cats,Cats,2,NA
1974,0,0,Latin America,South Cone,Chile,NA,NA,Dogs,Dogs,3,NA
1974,0,0,Latin America,South Cone,Chile,NA,NA,Other Domestic,Other Domestic,1,NA
1974,0,0,Latin America,South Cone,Paraguay,NA,NA,Bovines,Bovines,15,NA
1974,0,0,Latin America,South Cone,Paraguay,NA,NA,Cats,Cats,10,NA
1974,0,0,Latin America,South Cone,Paraguay,NA,NA,Dogs,Dogs,204,NA
1974,0,0,Latin America,South Cone,Paraguay,NA,NA,Humans,Humans,2,NA
1974,0,0,Latin America,South Cone,Paraguay,NA,NA,Other Domestic,Other Domestic,1,NA
1974,0,0,Latin America,South Cone,Paraguay,NA,NA,Wildlife,Other Wild Lives,1,NA
1974,0,0,North America,Canada,Canada,NA,NA,Bovines,Bovines,477,NA
1974,0,0,North America,Canada,Canada,NA,NA,Cats,Cats,91,NA
1974,0,0,North America,Canada,Canada,NA,NA,Dogs,Dogs,113,NA
1974,0,0,North America,Canada,Canada,NA,NA,Other Domestic,Other Domestic,131,NA
1974,0,0,North America,Canada,Canada,NA,NA,Wildlife,Other Wild Lives,1092,NA
1974,0,0,North America,United States,United States,NA,NA,Bovines,Bovines,230,NA
1974,0,0,North America,United States,United States,NA,NA,Cats,Cats,114,NA
1974,0,0,North America,United States,United States,NA,NA,Dogs,Dogs,208,NA
1974,0,0,North America,United States,United States,NA,NA,Other Domestic,Other Domestic,49,NA
1974,0,0,North America,United States,United States,NA,NA,Wildlife,Other Wild Lives,2134,NA
1975,0,0,Caribbean,Caribbean,Grenada,NA,NA,Bovines,Bovines,8,NA
1975,0,0,Caribbean,Caribbean,Grenada,NA,NA,Dogs,Dogs,1,NA
1975,0,0,Caribbean,Caribbean,Grenada,NA,NA,Other Domestic,Other Domestic,2,NA
1975,0,0,Caribbean,Caribbean,Grenada,NA,NA,Wildlife,Other Wild Lives,26,NA
1975,0,0,Caribbean,Caribbean,Trinidad and Tobago,NA,NA,Bovines,Bovines,7,NA
1975,0,0,Caribbean,Caribbean,Trinidad and Tobago,NA,NA,Other Domestic,Other Domestic,3,NA
1975,0,0,Latin America,Andean Area,Bolivia,NA,NA,Bovines,Bovines,17,NA
1975,0,0,Latin America,Andean Area,Bolivia,NA,NA,Cats,Cats,9,NA
1975,0,0,Latin America,Andean Area,Bolivia,NA,NA,Dogs,Dogs,158,NA
1975,0,0,Latin America,Andean Area,Bolivia,NA,NA,Humans,Humans,1,NA
1975,0,0,Latin America,Andean Area,Bolivia,NA,NA,Other Domestic,Other Domestic,4,NA
1975,0,0,Latin America,Andean Area,Bolivia,NA,NA,Wildlife,Other Wild Lives,1,NA
1975,0,0,Latin America,Andean Area,Colombia,NA,NA,Bovines,Bovines,26,NA
1975,0,0,Latin America,Andean Area,Colombia,NA,NA,Cats,Cats,160,NA
1975,0,0,Latin America,Andean Area,Colombia,NA,NA,Dogs,Dogs,2304,NA
1975,0,0,Latin America,Andean Area,Colombia,NA,NA,Humans,Humans,3,NA
1975,0,0,Latin America,Andean Area,Colombia,NA,NA,Other Domestic,Other Domestic,11,NA
1975,0,0,Latin America,Andean Area,Colombia,NA,NA,Wildlife,Other Wild Lives,7,NA
1975,0,0,Latin America,Andean Area,Ecuador,NA,NA,Bovines,Bovines,10,NA
1975,0,0,Latin America,Andean Area,Ecuador,NA,NA,Cats,Cats,53,NA
1975,0,0,Latin America,Andean Area,Ecuador,NA,NA,Dogs,Dogs,1279,NA
1975,0,0,Latin America,Andean Area,Ecuador,NA,NA,Humans,Humans,24,NA
1975,0,0,Latin America,Andean Area,Ecuador,NA,NA,Other Domestic,Other Domestic,3,NA
1975,0,0,Latin America,Andean Area,Ecuador,NA,NA,Wildlife,Other Wild Lives,8,NA
1975,0,0,Latin America,Andean Area,Peru,NA,NA,Bovines,Bovines,54,NA
1975,0,0,Latin America,Andean Area,Peru,NA,NA,Cats,Cats,19,NA
1975,0,0,Latin America,Andean Area,Peru,NA,NA,Dogs,Dogs,682,NA
1975,0,0,Latin America,Andean Area,Peru,NA,NA,Humans,Humans,13,NA
1975,0,0,Latin America,Andean Area,Peru,NA,NA,Other Domestic,Other Domestic,7,NA
1975,0,0,Latin America,Andean Area,Peru,NA,NA,Wildlife,Other Wild Lives,3,NA
1975,0,0,Latin America,Andean Area,Venezuela,NA,NA,Bovines,Bovines,379,NA
1975,0,0,Latin America,Andean Area,Venezuela,NA,NA,Cats,Cats,28,NA
1975,0,0,Latin America,Andean Area,Venezuela,NA,NA,Dogs,Dogs,445,NA
1975,0,0,Latin America,Andean Area,Venezuela,NA,NA,Humans,Humans,5,NA
1975,0,0,Latin America,Andean Area,Venezuela,NA,NA,Other Domestic,Other Domestic,16,NA
1975,0,0,Latin America,Andean Area,Venezuela,NA,NA,Wildlife,Other Wild Lives,3,NA
1975,0,0,Latin America,Brazil,Brazil,NA,NA,Bovines,Bovines,2037,NA
1975,0,0,Latin America,Brazil,Brazil,NA,NA,Cats,Cats,14,NA
1975,0,0,Latin America,Brazil,Brazil,NA,NA,Dogs,Dogs,525,NA
1975,0,0,Latin America,Brazil,Brazil,NA,NA,Humans,Humans,86,NA
1975,0,0,Latin America,Brazil,Brazil,NA,NA,Other Domestic,Other Domestic,149,NA
1975,0,0,Latin America,Brazil,Brazil,NA,NA,Wildlife,Other Wild Lives,3,NA
1975,0,0,Latin America,Central America,Belize,NA,NA,Bovines,Bovines,5,NA
1975,0,0,Latin America,Central America,Belize,NA,NA,Dogs,Dogs,3,NA
1975,0,0,Latin America,Central America,Costa Rica,NA,NA,Dogs,Dogs,13,NA
1975,0,0,Latin America,Central America,Costa Rica,NA,NA,Other Domestic,Other Domestic,1,NA
1975,0,0,Latin America,Central America,El Salvador,NA,NA,Bovines,Bovines,68,NA
1975,0,0,Latin America,Central America,El Salvador,NA,NA,Cats,Cats,26,NA
1975,0,0,Latin America,Central America,El Salvador,NA,NA,Dogs,Dogs,38,NA
